Sample,Value
0.0878125,-0.000874996
0.087851563,-0.000679996
0.087890625,-0.000918856
0.087929688,-0.000377717
0.08796875,0.001351794
0.088007813,0.000920305
0.088046875,0.001335198
0.088085938,0.001686671
0.088125,0.001470334
0.088164063,0.001392097
0.088203125,0.001335198
0.088242188,0.001255776
0.08828125,0.00150234
0.088320313,0.001740608
0.088359375,0.001369575
0.088398438,-0.001218172
0.0884375,-0.001450512
0.088476563,-0.001455846
0.088515625,-0.001959645
0.088554688,-0.001759311
0.08859375,-0.001617062
0.088632812,-0.001883186
0.088671875,-0.00159928
0.088710938,-0.001410801
0.08875,-0.002231696
0.088789063,-0.001701818
0.088828125,-0.000717929
0.088867188,-0.001032655
0.08890625,-0.000906409
0.088945313,-0.00120454
0.088984375,-0.000563234
0.089023438,-0.000502185
0.0890625,-0.000531228
0.089101563,-0.000599389
0.089140625,-0.000406167
0.089179688,-0.000225985
0.08921875,0.001786246
0.089257813,0.00272094
0.089296875,0.002254482
0.089335938,0.003114496
0.089375,0.00275591
0.089414063,0.002091488
0.089453125,0.00189886
0.089492188,0.00159421
0.08953125,0.001833662
0.089570313,0.002077263
0.089609375,0.002421625
0.089648438,0.002303676
0.0896875,0.001821215
0.089726563,0.00242933
0.089765625,0.001956945
0.089804688,0.001685486
0.08984375,0.001221399
0.089882813,0.001152052
0.089921875,0.001505304
0.089960937,0.001343496
0.09,0.000852737
0.090039063,0.001331642
0.090078125,0.001181687
0.090117188,-0.000346304
0.09015625,-0.000335635
0.090195313,-0.000594647
0.090234375,-0.001022579
0.090273438,-0.001385907
0.0903125,-0.001337305
0.090351563,-0.000842397
0.090390625,-0.000845953
0.090429688,-0.000661622
0.09046875,-0.001225877
0.090507813,-0.000530042
0.090546875,0.000705746
0.090585937,0.000236917
0.090625,0.001172797
0.090664062,0.001180502
0.090703125,0.001427067
0.090742188,0.001368982
0.09078125,0.001366611
0.090820313,0.001574058
0.090859375,0.001215472
0.090898438,0.001531383
0.0909375,4.84E-05
0.090976563,-0.001837548
0.091015625,-0.001218172
0.091054688,-0.001689372
0.09109375,-0.00149615
0.091132813,-0.001719599
0.091171875,-0.001692335
0.091210938,-0.001831028
0.09125,-0.001835177
0.091289062,-0.001951939
0.091328125,-0.001911043
0.091367188,-0.000954418
0.09140625,-0.000878552
0.091445313,-0.000388386
0.091484375,-0.00017679
0.091523438,-0.000398462
0.0915625,-0.00083647
0.091601563,-0.000956789
0.091640625,-0.000592869
0.091679688,-0.000210575
0.09171875,-0.000186274
0.091757813,0.000293817
0.091796875,0.002080227
0.091835938,0.001485152
0.091875,0.001894711
0.091914062,0.002143054
0.091953125,0.001710972
0.091992187,0.001695562
0.09203125,0.001293116
0.092070313,0.001483374
0.092109375,0.00147804
0.092148438,0.001466185
0.0921875,0.001321566
0.092226563,0.000618026
0.092265625,0.000491187
0.092304688,0.000295595
0.09234375,0.000305078
0.092382813,0.000277814
0.092421875,0.000527342
0.092460938,0.001154423
0.0925,0.001609027
0.092539062,0.001444848
0.092578125,0.001231475
0.092617187,0.001024028
0.09265625,-0.00216472
0.092695313,-0.002597987
0.092734375,-0.002885449
0.092773438,-0.003566466
0.0928125,-0.00302177
0.092851563,-0.003058518
0.092890625,-0.002567759
0.092929688,-0.002225176
0.09296875,-0.002564203
0.093007813,-0.002828549
0.093046875,-0.002162349
0.093085938,-0.001971499
0.093125,-0.002113155
0.093164063,-0.0021339
0.093203125,-0.002216878
0.093242187,-0.002262516
0.09328125,-0.002496635
0.093320312,-0.002328899
0.093359375,-0.002376908
0.093398438,-0.002605692
0.0934375,-0.002371574
0.093476563,-0.001689964
0.093515625,-0.001745086
0.093554688,-0.0013296
0.09359375,-0.001149418
0.093632813,-0.001182609
0.093671875,-0.001433916
0.093710938,-0.001682259
0.09375,-0.001604615
0.093789063,-0.001631879
0.093828125,-0.001556606
0.093867187,-5.11E-05
0.09390625,-0.000436395
0.093945312,-0.000419206
0.093984375,-0.000245544
0.094023438,-0.000358158
0.0940625,-0.000659252
0.094101563,-0.000263918
0.094140625,0.000113635
0.094179688,0.000431324
0.09421875,0.000593725
0.094257813,0.000898968
0.094296875,0.003063523
0.094335938,0.002690712
0.094375,0.002472004
0.094414063,0.002476153
0.094453125,0.002201139
0.094492187,0.002410956
0.09453125,0.002758281
0.094570312,0.00285904
0.094609375,0.002912976
0.094648437,0.002656928
0.0946875,0.002279968
0.094726563,0.001607249
0.094765625,0.001216064
0.094804688,0.00176313
0.09484375,0.001649331
0.094882813,0.001833069
0.094921875,0.001931458
0.094960938,0.00220588
0.095,0.001917826
0.095039063,0.001358906
0.095078125,0.000843846
0.095117188,0.000794652
0.09515625,0.001041809
0.095195312,0.000537418
0.095234375,0.001002691
0.095273437,0.000608543
0.0953125,0.000757311
0.095351563,0.000632843
0.095390625,0.000768573
0.095429688,0.000686187
0.09546875,0.000615655
0.095507813,0.000321081
0.095546875,0.000818953
0.095585938,-0.000106851
0.095625,-0.002623473
0.095664063,-0.002751497
0.095703125,-0.003754353
0.095742188,-0.003823107
0.09578125,-0.003625143
0.095820312,-0.003490007
0.095859375,-0.003344202
0.095898437,-0.003006953
0.0959375,-0.003420068
0.095976562,-0.003452074
0.096015625,-0.003555797
0.096054688,-0.003612104
0.09609375,-0.003700417
0.096132813,-0.003457408
0.096171875,-0.003501268
0.096210938,-0.002971983
0.09625,-0.003250554
0.096289063,-0.003408806
0.096328125,-0.003256481
0.096367188,-0.003162241
0.09640625,-0.003027105
0.096445312,-0.003184171
0.096484375,-0.003019992
0.096523437,-0.003319308
0.0965625,-0.003137941
0.096601562,-0.003316344
0.096640625,-0.003213214
0.096679688,-0.002698747
0.09671875,-0.002793579
0.096757813,-0.00339873
0.096796875,-0.002776391
0.096835938,-0.002306969
0.096875,-0.002516787
0.096914063,-0.002397653
0.096953125,-0.002284447
0.096992188,-0.002141012
0.09703125,-0.001999949
0.097070313,-0.002084112
0.097109375,-0.002327121
0.097148437,-0.002738458
0.0971875,-0.001788353
0.097226562,-0.001237138
0.097265625,-0.000668735
0.097304687,-0.00034097
0.09734375,-0.000275179
0.097382813,-0.000717337
0.097421875,-0.00122647
0.097460938,-0.001124524
0.0975,-0.000947306
0.097539063,-0.001366348
0.097578125,-0.00090226
0.097617188,0.000642327
0.09765625,4.78E-05
0.097695313,0.000125489
0.097734375,5.17E-06
0.097773437,0.000241659
0.0978125,0.0003602
0.097851562,0.000704561
0.097890625,0.001275335
0.097929687,0.000880001
0.09796875,0.000719971
0.098007813,-0.000278736
0.098046875,-0.002514416
0.098085938,-0.00193238
0.098125,-0.002808397
0.098164063,-0.002958351
0.098203125,-0.003143275
0.098242188,-0.002862333
0.09828125,-0.002647774
0.098320313,-0.002363869
0.098359375,-0.002705266
0.098398437,-0.002440328
0.0984375,-0.001802578
0.098476562,-0.00176583
0.098515625,-0.001850587
0.098554687,-0.001963794
0.09859375,-0.002059812
0.098632812,-0.002116711
0.098671875,-0.002213915
0.098710938,-0.002113748
0.09875,-0.001947198
0.098789063,-0.002129751
0.098828125,-0.000867291
0.098867188,0.000264181
0.09890625,0.000205504
0.098945313,0.000470442
0.098984375,8.58E-05
0.099023438,-0.000113371
0.0990625,-0.000591683
0.099101562,-2.21E-05
0.099140625,-3.57E-05
0.099179687,-0.000522337
0.09921875,-0.00093723
0.099257812,0.001549757
0.099296875,0.001722234
0.099335938,0.001783875
0.099375,0.002047036
0.099414063,0.001702674
0.099453125,0.001833069
0.099492188,0.00184848
0.09953125,0.002088525
0.099570313,0.002364725
0.099609375,0.001926717
0.099648438,0.002336868
0.0996875,0.000837326
0.099726562,0.000411172
0.099765625,0.000662479
0.099804687,0.000313376
0.09984375,0.00045681
0.099882812,0.000903709
0.099921875,0.000690928
0.099960937,0.000567646
0.1,0.000663071
0.100039063,0.000387464
0.100078125,-0.000147748
0.100117188,0.001681337
0.10015625,0.003847078
0.100195313,0.003099085
0.100234375,0.003337945
0.100273438,0.003648522
0.1003125,0.004109053
0.100351563,0.003886197
0.100390625,0.003768841
0.100429688,0.004009479
0.10046875,0.003821592
0.100507813,0.003484343
0.100546875,0.003516942
0.100585938,0.003403143
0.100625,0.002891639
0.100664063,0.002322643
0.100703125,0.002252111
0.100742188,0.002321458
0.10078125,0.002524162
0.100820313,0.003186213
0.100859375,0.003513386
0.100898438,0.003168432
0.1009375,0.002989435
0.100976563,0.002945575
0.101015625,0.00263322
0.101054688,0.002361169
0.10109375,0.002384877
0.101132813,0.002580469
0.101171875,0.002711457
0.101210938,0.002807475
0.10125,0.00289401
0.101289063,0.002847779
0.101328125,0.003042186
0.101367188,0.002984694
0.10140625,0.003210514
0.101445313,0.003572063
0.101484375,0.003141167
0.101523438,0.002575728
0.1015625,0.002556168
0.101601563,0.002206473
0.101640625,0.001974133
0.101679688,0.002413919
0.10171875,0.00250164
0.101757813,0.002875636
0.101796875,0.002644481
0.101835938,0.002068966
0.101875,0.001662963
0.101914063,0.001817659
0.101953125,0.000829029
0.101992188,0.000446142
0.10203125,0.000758497
0.102070313,0.000584834
0.102109375,0.001342903
0.102148438,0.001124195
0.1021875,0.001230882
0.102226563,0.001144347
0.102265625,0.001003284
0.102304688,0.001086262
0.10234375,0.001470334
0.102382813,-0.000956789
0.102421875,-0.001944827
0.102460938,-0.001707153
0.1025,-0.002222213
0.102539063,-0.002018915
0.102578125,-0.002041438
0.102617188,-0.001665071
0.10265625,-0.001791317
0.102695313,-0.001769387
0.102734375,-0.002258368
0.102773438,-0.001419691
0.1028125,-0.000482033
0.102851563,-0.000824023
0.102890625,-0.000723264
0.102929688,-0.001166606
0.10296875,-0.001320117
0.103007813,-0.001793687
0.103046875,-0.001305892
0.103085938,-0.001291667
0.103125,-0.001108521
0.103164063,-0.00101843
0.103203125,0.000770943
0.103242188,0.001355943
0.10328125,0.00075494
0.103320313,0.001070852
0.103359375,0.001574058
0.103398438,0.001463815
0.1034375,0.00117339
0.103476563,0.001175168
0.103515625,0.001303192
0.103554688,0.001518936
0.10359375,0.00175424
0.103632813,-0.000106259
0.103671875,-0.001092518
0.103710938,-0.00037831
0.10375,-0.000883887
0.103789063,-0.001347974
0.103828125,-0.001668627
0.103867188,-0.00198276
0.10390625,-0.001915785
0.103945313,-0.001415542
0.103984375,-0.001476591
0.104023438,-0.000826987
0.1040625,0.000740716
0.104101563,0.000751977
0.104140625,0.000996171
0.104179688,0.001164499
0.10421875,0.000602616
0.104257813,0.000769758
0.104296875,0.00039102
0.104335938,0.000773314
0.104375,0.000989651
0.104414063,0.001077372
0.104453125,0.000658922
0.104492188,-0.001915192
0.10453125,-0.001852365
0.104570313,-0.002349644
0.104609375,-0.002218064
0.104648438,-0.002319416
0.1046875,-0.002542866
0.104726563,-0.002180723
0.104765625,-0.002017137
0.104804688,-0.001702411
0.10484375,-0.001719599
0.104882813,-0.001069996
0.104921875,-0.000761197
0.104960938,-0.000909966
0.105,-0.000863735
0.105039063,-0.001308263
0.105078125,-0.001192685
0.105117188,-0.001035619
0.10515625,-0.001087184
0.105195313,-0.001366348
0.105234375,-0.00157498
0.105273438,-0.000903446
0.1053125,0.001009211
0.105351563,0.000618619
0.105390625,0.001185244
0.105429688,0.001326307
0.10546875,0.001310304
0.105507813,0.001460851
0.105546875,0.001429438
0.105585938,0.001496413
0.105625,0.001242143
0.105664063,0.000978983
0.105703125,0.000343604
0.105742188,-0.002079371
0.10578125,-0.001820359
0.105820313,-0.002120267
0.105859375,-0.002430252
0.105898438,-0.002661406
0.1059375,-0.002266073
0.105976563,-0.002485373
0.106015625,-0.002517379
0.106054688,-0.002375723
0.10609375,-0.002143976
0.106132813,-0.00092182
0.106171875,-0.000824023
0.106210938,-0.001398946
0.10625,-0.001863627
0.106289063,-0.001824508
0.106328125,-0.001726712
0.106367188,-0.001593353
0.10640625,-0.001660922
0.106445313,-0.001772943
0.106484375,-0.001940678
0.106523438,-0.00069837
0.1065625,0.000676704
0.106601563,6.38E-05
0.106640625,0.000625138
0.106679688,0.000977205
0.10671875,0.000505412
0.106757813,0.00041947
0.106796875,0.00121073
0.106835938,0.001470334
0.106875,0.000664257
0.106914063,0.000997949
0.106953125,-0.000625468
0.106992188,-0.00299984
0.10703125,-0.002531604
0.107070313,-0.003227439
0.107109375,-0.003086968
0.107148438,-0.00339873
0.1071875,-0.002890783
0.107226563,-0.002865889
0.107265625,-0.002923974
0.107304688,-0.003210843
0.10734375,-0.003140904
0.107382813,-0.002928123
0.107421875,-0.002420768
0.107460938,-0.002442106
0.1075,-0.002452182
0.107539063,-0.001861848
0.107578125,-0.001991651
0.107617188,-0.002043216
0.10765625,-0.002078778
0.107695313,-0.001862441
0.107734375,-0.001764052
0.107773438,-0.000794981
0.1078125,-0.000896333
0.107851563,-0.000851288
0.107890625,-0.000850102
0.107929688,-0.000633765
0.10796875,-0.000399647
0.108007813,-5.65E-05
0.108046875,-6.77E-05
0.108085938,-0.000155453
0.108125,-0.000916485
0.108164063,-0.000320818
0.108203125,0.001316231
0.108242188,0.000827843
0.10828125,0.001451961
0.108320313,0.001385578
0.108359375,0.000939864
0.108398438,0.00135535
0.1084375,0.001773206
0.108476563,0.001773799
0.108515625,0.000747828
0.108554688,0.000697448
0.10859375,0.000122525
0.108632813,-0.001420877
0.108671875,-0.000867884
0.108710938,-0.001051029
0.10875,-0.0006391
0.108789063,-0.001042139
0.108828125,-0.000877367
0.108867188,-0.001048066
0.10890625,-0.001234767
0.108945313,-0.001323673
0.108984375,-0.001634843
0.109023438,-0.000104481
0.1090625,0.000102373
0.109101563,-0.000190423
0.109140625,0.000535047
0.109179688,0.000598467
0.10921875,0.000370275
0.109257813,0.000159273
0.109296875,0.00020254
0.109335938,-8.20E-05
0.109375,0.000490002
0.109414063,0.000107708
0.109453125,0.002240257
0.109492188,0.00362837
0.10953125,0.003531167
0.109570313,0.003865452
0.109609375,0.003690012
0.109648438,0.003705422
0.1096875,0.003964434
0.109726563,0.004161211
0.109765625,0.003722018
0.109804688,0.003483158
0.10984375,0.003302383
0.109882813,0.003361061
0.109921875,0.002914754
0.109960938,0.002864375
0.11,0.002869709
0.110039063,0.003078934
0.110078125,0.003292307
0.110117188,0.003103234
0.11015625,0.003423887
0.110195313,0.003113903
0.110234375,0.002898159
0.110273438,0.003239556
0.1103125,0.00336758
0.110351563,0.003340909
0.110390625,0.002767171
0.110429688,0.002120531
0.11046875,0.001897674
0.110507813,0.00245126
0.110546875,0.002988843
0.110585938,0.002914754
0.110625,0.002942019
0.110664063,0.002781989
0.110703125,0.003117459
0.110742188,0.002998918
0.11078125,0.003013736
0.110820313,0.003340316
0.110859375,0.002732794
0.110898438,0.002287673
0.1109375,0.002331534
0.110976563,0.002390211
0.111015625,0.002337461
0.111054688,0.002365318
0.11109375,0.002766578
0.111132813,0.002825849
0.111171875,0.002649223
0.111210938,0.00209623
0.11125,0.002252704
0.111289063,0.001800471
0.111328125,0.001494635
0.111367188,0.001941534
0.11140625,0.001838404
0.111445313,0.002160835
0.111484375,0.001404544
0.111523438,0.00142114
0.1115625,0.001545015
0.111601563,0.001724605
0.111640625,0.001205988
0.111679688,0.001347645
0.11171875,-0.000107444
0.111757813,-0.000869069
0.111796875,-0.000396091
0.111835938,-0.001008947
0.111875,-0.000841805
0.111914063,-0.001266181
0.111953125,-0.001294038
0.111992188,-0.001591575
0.11203125,-0.001216394
0.112070313,-0.00124188
0.112109375,-0.001171348
0.112148438,0.000749606
0.1121875,0.000447327
0.112226563,0.000257069
0.112265625,0.000283148
0.112304688,0.000828436
0.11234375,0.001186429
0.112382813,0.001061369
0.112421875,0.001197098
0.112460938,0.000594318
0.1125,0.000506597
0.112539063,0.000740716
0.112578125,-0.001484889
0.112617188,-0.001322488
0.11265625,-0.001968535
0.112695313,-0.002446847
0.112734375,-0.002251848
0.112773438,-0.002254219
0.1128125,-0.002101301
0.112851563,-0.002450404
0.112890625,-0.002503154
0.112929688,-0.002548793
0.11296875,-0.001601651
0.113007813,-0.000693036
0.113046875,-0.000701334
0.113085938,-0.000898704
0.113125,-0.00087144
0.113164063,-0.000679996
0.113203125,-0.000951455
0.113242188,-0.00113223
0.11328125,-0.001243658
0.113320313,-0.000926561
0.113359375,-0.000710817
0.113398438,0.001581763
0.1134375,0.001860334
0.113476563,0.001988951
0.113515625,0.001559833
0.113554688,0.001242736
0.11359375,0.000967129
0.113632813,0.000968907
0.113671875,0.001134864
0.113710938,0.000876445
0.11375,0.00100684
0.113789063,0.000519637
0.113828125,-0.001346789
0.113867188,-0.001197427
0.11390625,-0.001445177
0.113945313,-0.001255512
0.113984375,-0.001276257
0.114023438,-0.001619432
0.1140625,-0.00180732
0.114101563,-0.002082334
0.114140625,-0.002207988
0.114179688,-0.002647181
0.11421875,-0.001292852
0.114257813,4.13E-05
0.114296875,8.81E-05
0.114335938,0.000565275
0.114375,0.000939864
0.114414063,0.000799986
0.114453125,0.000611506
0.114492188,0.00066722
0.11453125,0.000954682
0.114570313,0.000712266
0.114609375,0.000918527
0.114648438,-0.001353901
0.1146875,-0.003201953
0.114726563,-0.003175281
0.114765625,-0.003924459
0.114804688,-0.003305083
0.11484375,-0.003127865
0.114882813,-0.002818473
0.114921875,-0.00260747
0.114960938,-0.002735494
0.115,-0.003294414
0.115039063,-0.003328791
0.115078125,-0.003431922
0.115117188,-0.003535052
0.11515625,-0.003973653
0.115195313,-0.003771541
0.115234375,-0.003583061
0.115273438,-0.003343609
0.1153125,-0.003161056
0.115351563,-0.002817288
0.115390625,-0.003017622
0.115429688,-0.002796543
0.11546875,-0.002424325
0.115507813,-0.002389948
0.115546875,-0.002699932
0.115585938,-0.003022956
0.115625,-0.003233366
0.115664063,-0.003120159
0.115703125,-0.002969613
0.115742188,-0.002824993
0.11578125,-0.002758017
0.115820313,-0.00262703
0.115859375,-0.002100708
0.115898438,-0.002005876
0.1159375,-0.001875481
0.115976563,-0.00185118
0.116015625,-0.002014173
0.116054688,-0.00271475
0.11609375,-0.00250434
0.116132813,-0.002226361
0.116171875,-0.001961423
0.116210938,-0.002058626
0.11625,-0.001069996
0.116289063,-0.001020209
0.116328125,-0.000936045
0.116367188,-0.000668735
0.11640625,-0.000581015
0.116445313,-0.000875589
0.116484375,-0.000642063
0.116523438,-0.000397869
0.1165625,-0.000208204
0.116601563,-8.02E-05
0.116640625,-8.61E-05
0.116679688,0.001619103
0.11671875,0.000356643
0.116757813,0.000861627
0.116796875,0.001080335
0.116835938,0.001373131
0.116875,0.000913785
0.116914063,0.001025214
0.116953125,0.000925639
0.116992188,0.000672555
0.11703125,0.001281262
0.117070313,0.001489894
0.117109375,-0.000271623
0.117148438,-7.28E-06
0.1171875,-0.000114557
0.117226563,-0.000275772
0.117265625,-0.000515225
0.117304688,-0.001219357
0.11734375,-0.00129226
0.117382813,-0.001064661
0.117421875,-0.000963309
0.117460938,-0.000752899
0.1175,0.000532676
0.117539063,0.00256743
0.117578125,0.001272964
0.117617188,0.001462037
0.11765625,0.001089818
0.117695313,0.001248663
0.117734375,0.001312675
0.117773438,0.001545608
0.1178125,0.001666519
0.117851563,0.001332234
0.117890625,0.001728753
0.117929688,0.00091912
0.11796875,-0.000752306
0.118007813,-0.000340377
0.118046875,-0.000866698
0.118085938,-0.000698963
0.118125,-0.000760604
0.118164063,-0.000758233
0.118203125,-0.000973385
0.118242188,-0.001224099
0.11828125,-0.000950862
0.118320313,-0.001336713
0.118359375,-0.00010211
0.118398438,0.001801063
0.1184375,0.000980168
0.118476563,0.001296079
0.118515625,0.001188207
0.118554688,0.001645182
0.11859375,0.001623252
0.118632813,0.001325715
0.118671875,0.001674817
0.118710938,0.001286596
0.11875,0.001157979
0.118789063,0.000719378
0.118828125,-0.000730376
0.118867188,-0.000191015
0.11890625,1.11E-05
0.118945313,-5.59E-05
0.118984375,-0.000565604
0.119023438,-0.00068948
0.1190625,-0.000851881
0.119101563,-0.001164236
0.119140625,-0.000991759
0.119179688,-0.001155938
0.11921875,0.000488224
0.119257813,0.002147203
0.119296875,0.001218435
0.119335938,0.002173874
0.119375,0.002212993
0.119414063,0.002207658
0.119453125,0.002120531
0.119492188,0.002430515
0.11953125,0.002035181
0.119570313,0.001825957
0.119609375,0.00213357
0.119648438,0.001469742
0.1196875,-0.000163751
0.119726563,0.000213209
0.119765625,-5.00E-05
0.119804688,0.00034064
0.11984375,0.000395169
0.119882813,0.000439622
0.119921875,0.000590169
0.119960938,0.000632251
0.12,0.000218543
0.120039063,0.000302114
0.120078125,0.000699819
0.120117188,0.003364024
0.12015625,0.003784844
0.120195313,0.003812109
0.120234375,0.003729723
0.120273438,0.003718461
0.1203125,0.003640224
0.120351563,0.003434556
0.120390625,0.003302383
0.120429688,0.003524054
0.12046875,0.003756394
0.120507813,0.003853005
0.120546875,0.003703644
0.120585938,0.003542428
0.120625,0.003922944
0.120664063,0.004034965
0.120703125,0.003762914
0.120742188,0.003218219
0.12078125,0.00304752
0.120820313,0.003106791
0.120859375,0.003081304
0.120898438,0.002702566
0.1209375,0.002897566
0.120976563,0.00328638
0.121015625,0.003643781
0.121054688,0.003586288
0.12109375,0.003395438
0.121132813,0.002927794
0.121171875,0.00267708
0.121210938,0.002813402
0.12125,0.002789101
0.121289063,0.0030167
0.121328125,0.003568507
0.121367188,0.003708385
0.12140625,0.003575027
0.121445313,0.003542428
0.121484375,0.003331426
0.121523438,0.003127535
0.1215625,0.002908235
0.121601563,0.002744648
0.121640625,0.002856669
0.121679688,0.002262187
0.12171875,0.002194619
0.121757813,0.002687156
0.121796875,0.002983508
0.121835938,0.002757095
0.121875,0.002587582
0.121914063,0.002697232
0.121953125,0.002480302
0.121992188,0.002032811
0.12203125,0.002127051
0.122070313,0.00217506
0.122109375,0.002426959
0.122148438,0.002815773
0.1221875,0.002407992
0.122226563,0.002288266
0.122265625,0.002391989
0.122304688,0.002419846
0.12234375,0.002780803
0.122382813,0.002662263
0.122421875,0.001718085
0.122460938,0.002311974
0.1225,0.002492156
0.122539063,0.002445333
0.122578125,0.002453038
0.122617188,0.001647553
0.12265625,0.000903117
0.122695313,0.000917341
0.122734375,0.00080295
0.122773438,0.00121073
0.1228125,0.001801063
0.122851563,2.30E-05
0.122890625,-5.17E-05
0.122929688,-0.00036527
0.12296875,-0.000754677
0.123007813,-0.000434617
0.123046875,-0.000841805
0.123085938,-0.000997686
0.123125,-0.000933674
0.123164063,-0.000595832
0.123203125,-0.000527079
0.123242188,0.000230397
0.12328125,0.002458965
0.123320313,0.00142114
0.123359375,0.001089818
0.123398438,0.001376687
0.1234375,0.001438328
0.123476563,0.001549757
0.123515625,0.00199547
0.123554688,0.001804027
0.12359375,0.00151538
0.123632813,0.001360684
0.123671875,0.001299043
0.123710938,-0.000486775
0.12375,-0.000171456
0.123789063,-0.000254435
0.123828125,2.21E-06
0.123867188,0.000300336
0.12390625,-0.000111
0.123945313,-9.68E-05
0.123984375,-0.000135894
0.124023438,-0.000615392
0.1240625,-0.000493295
0.124101563,0.000155717
0.124140625,0.00290942
0.124179688,0.003052262
0.12421875,0.002907642
0.124257813,0.003224739
0.124296875,0.002795621
0.124335938,0.002615439
0.124375,0.002214178
0.124414063,0.002349315
0.124453125,0.002547278
0.124492188,0.002679451
0.12453125,0.00250164
0.124570313,0.001911306
0.124609375,0.001465
0.124648438,0.001645182
0.1246875,0.001418176
0.124726563,0.001344681
0.124765625,0.001338754
0.124804688,0.001580577
0.12484375,0.001262295
0.124882813,0.001851443
0.124921875,0.001630365
0.124960938,0.00189234
0.125,0.000756126
0.125039063,-0.000823431
0.125078125,-6.24E-05
0.125117188,-0.000110408
0.12515625,-0.000359343
0.125195313,-0.000860771
0.125234375,-0.000962716
0.125273438,-0.001093704
0.1253125,-0.001030284
0.125351563,-0.00071378
0.125390625,-0.001328415
0.125429688,0.000525564
0.12546875,0.001312675
0.125507813,0.001274742
0.125546875,0.001605471
0.125585938,0.001573465
0.125625,0.001526049
0.125664063,0.001441292
0.125703125,0.001676003
0.125742188,0.001398617
0.12578125,0.001271779
0.125820313,0.001408693
0.125859375,-0.000377124
0.125898438,-0.001719599
0.1259375,-0.001500892
0.125976563,-0.001828064
0.126015625,-0.001687593
0.126054688,-0.001822137
0.12609375,-0.001870146
0.126132813,-0.001886149
0.126171875,-0.001268552
0.126210938,-0.00119802
0.12625,-0.001123932
0.126289063,0.000738345
0.126328125,0.000644698
0.126367188,0.000760868
0.12640625,0.001054849
0.126445313,0.000647068
0.126484375,0.000900746
0.126523438,0.000642327
0.1265625,0.000403467
0.126601563,0.000632843
0.126640625,0.001253405
0.126679688,0.000357236
0.12671875,-0.003026512
0.126757813,-0.003400508
0.126796875,-0.003878821
0.126835938,-0.003910827
0.126875,-0.00392031
0.126914063,-0.003406435
0.126953125,-0.003145053
0.126992188,-0.002851072
0.12703125,-0.002946497
0.127070313,-0.002826178
0.127109375,-0.002391133
0.127148438,-0.00267089
0.1271875,-0.002882485
0.127226563,-0.003060889
0.127265625,-0.003308639
0.127304688,-0.002434993
0.12734375,-0.002250662
0.127382813,-0.002138641
0.127421875,-0.002336604
0.127460938,-0.002273185
0.1275,-0.00185118
0.127539063,-0.002080556
0.127578125,-0.00187311
0.127617188,-0.002003505
0.12765625,-0.002069888
0.127695313,-0.00219969
0.127734375,-0.001519858
0.127773438,-0.001326637
0.1278125,-0.001223506
0.127851563,-0.001654995
0.127890625,-0.001069403
0.127929688,0.000326415
0.12796875,0.00011482
0.128007813,8.64E-05
0.128046875,-0.000760604
0.128085938,-0.000449434
0.128125,0.000102966
0.128164063,0.0005226
0.128203125,5.14E-05
0.128242188,-0.000172049
0.12828125,-0.000479662
0.128320313,0.001030548
0.128359375,0.002723311
0.128398438,0.001882857
0.1284375,0.0024074
0.128476563,0.002418661
0.128515625,0.00216854
0.128554688,0.002276412
0.12859375,0.002513494
0.128632813,0.002314938
0.128671875,0.002214178
0.128710938,0.002301306
0.12875,0.00229123
0.128789063,0.001106414
0.128828125,0.00129845
0.128867188,0.001379651
0.12890625,0.001256368
0.128945313,0.001145533
0.128984375,0.001173982
0.129023438,0.001403359
0.1290625,0.001412842
0.129101563,0.001111748
0.129140625,0.001286596
0.129179688,0.001462629
0.12921875,-0.000560863
0.129257813,-0.000730969
0.129296875,-0.001056363
0.129335938,-0.001202169
0.129375,-0.001183202
0.129414063,-0.001308263
0.129453125,-0.001289296
0.129492188,-0.001695891
0.12953125,-0.001107336
0.129570313,-0.001313004
0.129609375,-0.000714966
0.129648438,0.000815989
0.1296875,0.000380351
0.129726563,0.001482781
0.129765625,0.001858556
0.129804688,0.001700304
0.12984375,0.001309712
0.129882813,0.000833177
0.129921875,0.000973648
0.129960938,0.000686187
0.13,0.001088633
0.130039063,-0.000712002
0.130078125,-0.002790616
0.130117188,-0.002629993
0.13015625,-0.003165798
0.130195313,-0.002778169
0.130234375,-0.002765722
0.130273438,-0.002937607
0.1303125,-0.00307867
0.130351563,-0.002798914
0.130390625,-0.002698154
0.130429688,-0.00279595
0.13046875,-0.002565388
0.130507813,-0.002452182
0.130546875,-0.002774613
0.130585938,-0.002696969
0.130625,-0.00254168
0.130664063,-0.002543458
0.130703125,-0.002628215
0.130742188,-0.002518565
0.13078125,-0.002835661
0.130820313,-0.002683929
0.130859375,-0.001784204
0.130898438,-0.001508597
0.1309375,-0.000815726
0.130976563,-0.000751121
0.131015625,-0.000912336
0.131054688,-0.0010534
0.13109375,-0.001246029
0.131132813,-0.001412579
0.131171875,-0.001532898
0.131210938,-0.00167159
0.13125,-0.000390757
0.131289063,0.000749606
0.131328125,0.000683816
0.131367188,0.00123918
0.13140625,0.000969499
0.131445313,0.001106414
0.131484375,0.001187022
0.131523438,0.001080335
0.1315625,0.001100487
0.131601563,0.0004983
0.131640625,0.000628694
0.131679688,-0.001477183
0.13171875,-0.002938792
